X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-118.2627,48.25435,187933,,ICS209,,,,1599524670213,18212,1,WACAC,,,,Moderate,Flanking,Backing,Group Torching,Unknown,,,NKG4,,2020/09/08 00:19:35,Type 2 Incident,,0,100,0,0,,1502,NWCC,2020/09/12 23:15:00,2020/09/12 00:30:00,2020/09/12 23:15:00,U,Type 2 Team,Inchelium Complex,"1 mi north of Inchelium,  3 mi west of Inchelium and 20 miles south of Inchelium",CX,FI,48.25435,-118.2627,,,{02BAEB0A-9B04-404D-ADAF-CAD6202B5503},,0,1,0,0,0,0,0,1,200136,1599952807723,40,100,Inchelium,Ferry,WACAC,53019,BIA,WACOA,,,,,,,,,,NW09,BIA,WACOA,US-WA,,,Short Grass (1 foot),Brush (2 feet),456,2020-WACOA-200136,No Decision,wildcad,ics209,,,,,,{8DB1A2D0-1ED8-4EAD-98EC-6A7B1DDEDA29},2020/09/12 23:20:07,2020/09/08 00:24:30
-111.5501,40.14484,187937,,ICS209,848.5955,,,1599525018337,849,1,UTNUC,,,,Minimal,Smoldering,Creeping,Torching,Unknown,,,NKG5,,2020/09/07 23:26:59,Type 2 Incident,,0,100,0,0,PN,1502,GBCC,2020/09/12 23:29:59,2020/09/11 22:30:00,2020/09/12 23:29:59,U,Type 2 Team, Ether Hollow,Ether Canyon in Mapleton Utah,WF,FI,40.14684,-111.5528,,,{E5571F2E-8256-4CD4-B7DD-C2CFAFDFDD29},,0,1,0,0,0,0,0,1,000897,1600018078043,65,100,Springville/Mapleton,Utah,UTNUC,49049,,,,Private,Private,Salt Lake,,,3E,12,8S,GB26,DFF,UTNWS,US-UT,,,Brush (2 feet),Short Grass (1 foot),80,2020-UTNWS-000897,Approved Decision,wildcad,wfdss,,,,Type 2 Incident,2020/09/09 15:47:05,{A3352081-4ACD-42A4-AF21-FFEDC60E6437},2020/09/13 17:27:58,2020/09/08 00:30:18
-120.899807,41.08301,187944,,DEFAULT,,,,1599525730410,,0.1,CASIFC,,,,,,,,Unknown,,,NKJ5,,2020/09/08 00:42:06,,,,,,,,,ONCC,,,,,,ANDERSON,,WF,FI,41.08301,-120.899807,,,{1D2BFC2A-489C-44ED-B4A6-5E131DFB62F8},,0,1,0,0,0,0,,1,005157,1600020771147,,,,Lassen,CASIFC,06035,,,,Private,Private,,,,,,,NC06,,CALMU,US-CA,,,,,,2020-CALMU-005157,No Decision,cfcad,cfcad,,,,,,{7C987700-CB15-4350-8FF5-AEA80CC40F7F},2020/09/13 18:12:51,2020/09/08 00:42:10
-116.29845,46.4662,187962,,ICS209,,,,1599528332780,3628,1,IDGVC,,,,Active,Creeping,Flanking,Backing,Unknown,,,NKH2,,2020/09/08 01:25:05,Type 2 Incident,,,,,,PN,1502,NRCC,2020/09/12 23:29:59,2020/09/11 23:45:00,2020/09/12 23:29:59,U,Type 2 Team,Sunnyside Complex,"near Orofino, ID",CX,FI,46.4662,-116.29845,,,{63724964-8D76-42E7-A926-BC6E43924F9B},,0,0,0,0,0,0,0,1,000714,1599954293253,45,100,,Clearwater,IDGVC,16035,,IDNPT,,,,,,,,,,NR05,DL,IDCTS,US-ID,,,Timber (Litter and Understory),Timber (Grass and Understory),269,2020-IDCTS-000714,No Decision,wildcad,ics209,,,,,,{13AB1421-1419-49EC-BD1D-50B8C6123F97},2020/09/12 23:44:53,2020/09/08 01:25:32
-121.8691,42.65342,187982,,ICS209,19282.8336,,,1599531729150,14450,0.1,ORLFC,,,,Extreme,Group Torching,Isolated Torching,Crowning,Unknown,,,NKJ8,,2020/09/08 01:53:00,Type 1 Incident,,0,100,0,0,P6,0602,NWCC,2020/09/13 00:59:59,2020/09/12 00:59:59,2020/09/13 00:59:59,U,Type 1 Team,Two Four Two,W/NW of Chiloquin,WF,FI,42.66563,-121.8638,5,,{99880600-3205-4843-845F-AE3E52F4A212},,0,0,0,0,0,0,0,1,200404,1599970474463,10,100,Chiloquin,Klamath,ORLFC,41035,FS,ORFWF,,USFS,Federal,Willamette,SE,NW,07e,3,34s,NW07,FS,ORFWF,US-OR,,,Timber (Grass and Understory),Brush (2 feet),340,2020-ORFWF-200404,Approved Decision,wildcad,ics209,,,,Type 2 Incident,2020/09/09 03:10:21,{3E5BF418-F705-4E9D-9D5E-6DF02313E903},2020/09/13 04:14:34,2020/09/08 02:22:09
-120.899807,41.08301,187988,,DEFAULT,,,,1599533708287,,0.1,CASIFC,,,,,,,,Unknown,,,NKJ4,,2020/09/08 02:55:05,,,,,,,,,ONCC,,,,,,ARMSTRONG,,WF,FI,41.08301,-120.899807,,,{03FA9F14-120B-4965-8E48-0B220CF78E78},,0,1,0,0,0,0,,1,005160,1600020771190,,,,Lassen,CASIFC,06035,,,,Private,Private,,,,,,,NC06,,CALMU,US-CA,,,,,,2020-CALMU-005160,No Decision,cfcad,cfcad,,,,,,{5C8BCDFA-2B6E-481A-9FCA-BB55857AA425},2020/09/13 18:12:51,2020/09/08 02:55:08
-120.6186111,46.0227778,187994,,DEFAULT,,,,1599533919787,175,,WAYAC,,,,Active,Wind Driven Runs,Uphill Runs,Spotting,Unknown,,,NKJ2,,2020/09/08 00:14:59,Type 3 Incident,,0,90,0,10,,,NWCC,2020/09/08 05:45:00,2020/09/08 00:14:59,2020/09/08 05:45:00,I,Type 3 IC,POWER LINE,SATUS PASS HWY 97 MILE POST 31,WF,FI,,,,,{D31C56D6-C96F-48F7-8540-145DBEA5BC13},,0,0,1,0,0,0,0,1,000100,1599545692593,0,0,SATUS PASS,Klickitat,WAYAC,53039,BIA,WAYAA,,BIA,Federal,,,,,,,NW05,BIA,WAYAA,US-WA,,,Timber (Grass and Understory),"Dormant Brush, Hardwood Slash",35,2020-WAYAA-000100,No Decision,firecode,ics209,,,,,,{840ACC93-35A3-4B68-B800-4A5574A1674E},2020/09/08 06:14:52,2020/09/08 02:58:39
-122.2311,44.17197,188002,,ICS209,161948.291,,,1599535694887,161872,0.1,OREIC,,,,Moderate,Flanking,Backing,Crowning,Unknown,,,NKJ7,,2020/09/08 03:17:00,Type 1 Incident,,0,0,0,100,P6,0618,NWCC,2020/09/13 00:59:59,2020/09/12 00:59:59,2020/09/13 00:59:59,U,Type 1 Team,Holiday Farm,"Along Highway 126 west of McKenzie Bridge to Vida, Oregon",WF,FI,44.17084,-122.232,0.1,,{D0D17250-64E5-4961-A1DC-42986547C3FF},,0,0,1,0,0,1,0,1,200430,1600006679990,5,100,,Lane,OREIC,41039,FS,ORWIF,,USFS,Federal,,,,,,,NW03,FS,ORWIF,US-OR,,,Timber (Grass and Understory),Brush (2 feet),628,2020-ORWIF-200430,Approved Decision,wildcad,wfdss,,,,Type 1 Incident,2020/09/11 03:01:30,{8C032AC3-CF25-4A69-87CA-D02D2A11D9BA},2020/09/13 14:17:59,2020/09/08 03:28:14
-122.519,45.89072,188025,,DEFAULT,,,,1599546132247,15,15,WAPCC,,,,,,,,Unknown,,,,,2020/09/08 04:50:06,,,,,,,,,NWCC,,,,,,WIEHL,,WF,FI,45.89072,-122.519,,,{863D2C5D-237C-44C2-988E-DAF9126705C8},,0,0,0,0,0,0,,1,000235,1599576786857,,,,Clark,WACCC,53011,,,,Private,Private,,,,,,,NW02,DNR,WAPCS,US-WA,,,,,,2020-WAPCS-000235,No Decision,wildcad,wildcad,,,,,,{9A058B74-892C-400B-AD8F-971EA4692A92},2020/09/08 14:53:06,2020/09/08 06:22:12
-117.4222222,46.9366667,188028,,DEFAULT,3739.6146,,,1599547910560,2685,,WANEC,,,,Minimal,Smoldering,Creeping,Creeping,Unknown,,,NKP4,,2020/09/07 18:00:00,Type 3 Incident,,0,100,0,0,,,NWCC,2020/09/13 00:59:59,2020/09/12 12:59:59,2020/09/13 00:59:59,U,Type 3 Team,MANNING RD,This fire is northwest of Colfax,WF,FI,,,,,{8682DBEE-DD11-4168-918E-A224F0F732D7},,0,1,0,0,0,0,0,1,000114,1599968253310,90,100,Colfax,Whitman,WANEC,53075,,,,Private,Private,,,,,,,NW10,SP,WAWFS,US-WA,,,Tall Grass (2.5 feet),Brush (2 feet),40,2020-WAWFS-000114,No Decision,ics209,ics209,,,,,,{BDDA788C-CB1C-4176-A9C8-CA75E8B74D40},2020/09/13 03:37:33,2020/09/08 06:51:50
-121.917,45.65422,188034,,DEFAULT,,,,1599553027377,0.5,0.5,WAPCC,,,,,,,,Unknown,,,,,2020/09/08 07:38:08,,,,,,,,,NWCC,,,,,,FORT RAINS,,WF,FI,45.65644,-121.9102,,,{80145488-1F10-4221-A8D1-83AA5EF6062A},,0,0,0,0,0,0,,1,000238,1599955926893,,,,Skamania,WACCC,53059,FS,WAGPF,,Private,Private,,,,,,,NW02,DNR,WAPCS,US-WA,,,,,,2020-WAPCS-000238,No Decision,wildcad,wildcad,,,,,,{836EC47E-FEBA-4486-8C05-6BBF640B36EA},2020/09/13 00:12:06,2020/09/08 08:17:07
-120.5574,42.57178,188035,,ICS209,14657.6193,,,1599555144120,20000,0.1,ORLFC,,,,Active,Running,Flanking,Group Torching,Human,,,NKK3,,2020/09/08 05:38:00,Type 3 Incident,,0,100,0,0,P6,0602,NWCC,2020/09/13 02:00:00,2020/09/12 00:59:59,2020/09/13 02:00:00,U,Type 3 Team,Brattain,"8 miles South of Paisley, Oregon",WF,FI,42.54874,-120.5799,,2020/09/08 05:39:59,{D29D288D-F7E6-476D-934A-2BAEDCEBE17D},,0,1,0,0,0,0,0,1,200406,1600012124497,0,100,,Lake,ORLFC,41037,FS,ORFWF,,USFS,Federal,Willamette,SE,SW,18,35,34,NW07,FS,ORFWF,US-OR,Timber,,Short Grass (1 foot),Brush (2 feet),192,2020-ORFWF-200406,Approved Decision,wildcad,wfdss,,,,Type 3 Incident,2020/09/10 15:43:00,{CBCA9F59-1391-4CDB-B25F-DAE7D8697AB1},2020/09/13 15:48:44,2020/09/08 08:52:24
-123.353584,41.858026,188054,,DEFAULT,130580.3466,,,1599574301280,122006,0.1,CAYICC,,,,Moderate,Flanking,Backing,Isolated Torching,Unknown,,,NKM3,,2020/09/08 13:43:51,Type 2 Incident,,0,100,0,0,,,ONCC,2020/09/13 00:45:00,2020/09/12 00:59:59,2020/09/13 00:45:00,U,Type 2 Team,SLATER,Community of Happy Camp and surrounding area,WF,FI,41.858026,-123.353584,,,{24CDAB5C-7832-4546-BD05-15CC702A0326},,0,1,0,0,1,0,0,1,007035,1600019959480,0,100,Happy Camp,Siskiyou,CAYICC,06093,FS,CAKNF,,USFS,Federal,Humboldt,,,07E,13,17N,NC04,FS,CAKNF,US-CA,,,Timber (Grass and Understory),Medium Logging Slash,528,2020-CAKNF-007035,Approved Decision,cfcad,wfdss,,,,Type 2 Incident,2020/09/13 02:05:41,{FD07F192-6274-484F-BFD7-AF1CD6E39A36},2020/09/13 17:59:19,2020/09/08 14:11:41
-123.1202778,43.3133333,188068,,DEFAULT,,,,1599575800463,750,,ORRICC,,,,Moderate,,,,Unknown,,,,,2020/09/08 06:59:59,Type 3 Incident,,0,100,0,0,,,NWCC,2020/09/08 14:00:00,2020/09/08 06:59:59,2020/09/08 14:00:00,I,,French Creek,West of Glide,WF,FI,,,,,{3E16AAB4-15A0-48E1-BA72-72EF07875B8F},,0,,,0,,,0,1,000296,1599575840157,0,100,Glide,Douglas,ORRICC,41019,,,,Private,Private,,,,,,,NW04,DOF,OR733S,US-OR,,,Short Grass (1 foot),,11,2020-OR733S-000296,No Decision,ics209,wfdss,,,,,,{8F0417FB-BF42-4F88-A077-0049A06205C1},2020/09/08 14:37:20,2020/09/08 14:36:40
-123.9025,45.0147222,188070,,DEFAULT,2435.1908,,,1599576816277,2435,,OR50C,,,,Minimal,Backing,Creeping,Smoldering,Unknown,,,NKT8,,2020/09/08 06:53:00,Type 1 Incident,,0,100,0,0,,,NWCC,2020/09/12 21:59:59,2020/09/12 00:59:59,2020/09/12 21:59:59,U,Type 1 Team,Echo Mtn. Complex,4 miles east of Lincoln City,WF,FI,,,,,{79E39F05-5CF7-49C1-B211-11B850C2C643},,0,1,0,0,0,0,0,1,553018,1599963603770,20,100,,Lincoln,OREIC,41041,,,,Private,Private,,,,,,,NW02,DOF,OR553S,US-OR,,,Timber (Litter and Understory),Brush (2 feet),383,2020-OR553S-553018,Approved Decision,IROC,ics209,,,,Type 1 Incident,2020/09/12 00:26:17,{0F9FBA58-C89B-40C9-BD19-44A94E548200},2020/09/13 02:20:03,2020/09/08 14:53:36
-116.5082,47.9418,188078,,ICS209,753.4938,,,1599577592343,660,3,IDCDC,,,,Moderate,Backing,Smoldering,Single Tree Torching,Human,,,NKL4,,2020/09/08 01:06:59,Type 3 Incident,,0,100,0,0,P1,0104,NRCC,2020/09/13 19:30:00,2020/09/13 00:00:00,2020/09/13 19:30:00,U,Type 3 IC,Bernard,"Fire is burning on south shore of Lake Pend Oreille 2 miles west of Lakeview, ID",WF,FI,47.97381,-116.4514,188,,{D948EB13-52AB-462A-8DE2-979908772717},,0,1,0,0,0,0,0,1,000533,1600030731420,20,100,,Kootenai,IDCDC,16055,FS,IDIPF,,Private,Private,,,,,,,NR01,FS,IDIPF,US-ID,,,Timber (Litter and Understory),Brush (2 feet),85,2020-IDIPF-000533,Approved Decision,wildcad,ics209,,,,Type 3 Incident,2020/09/11 16:37:57,{DBA4FE8A-9A33-4D9F-ADDD-6B3F374DE0E7},2020/09/13 20:58:51,2020/09/08 15:06:32
-122.7881,43.33392,188096,,ICS209,121475.5126,,,1599579595150,115857,1,ORRICC,,,,Active,Long-range Spotting,Group Torching,Short Crown Runs,Unknown,,,NKL8,,2020/09/08 14:36:59,Type 2 Incident,,0,100,0,0,,,NWCC,2020/09/13 01:15:00,2020/09/12 01:15:00,2020/09/13 01:15:00,U,Type 2 Team,Archie Creek,Steamboat Springs on Hwy 138 to Glide Oregon,WF,FI,43.3453,-122.806,107500,,{8D8E2A9C-3A7B-4724-8CDB-7201F413CEF8},,0,0,0,0,0,0,0,1,000436,1600006760570,10,100,Glide,Douglas,ORRICC,41019,FS,ORUPF,,USFS,Federal,Willamette,,,1W,18,26S,NW04,FS,ORUPF,US-OR,,,Timber (Grass and Understory),Brush (2 feet),530,2020-ORUPF-000436,Approved Decision,wildcad,wfdss,,,,Type 2 Incident,2020/09/10 00:55:33,{3D547164-B8B0-4E09-911D-B945AE9199BF},2020/09/13 14:19:20,2020/09/08 15:39:55
-116.7142,47.24084,188139,,DEFAULT,,,,1599582039860,,1,IDCDC,,,,,,,,Unknown,,,NKM9,,2020/09/08 16:19:58,,,,,,,PN,1502,NRCC,,,,,,St. Joe Power Complex,,CX,FI,47.24084,-116.7142,,,{45E2A9DF-44A1-4E24-8DA3-7C43D85568B5},,0,1,0,0,0,0,,1,000542,1599850652640,,,,Benewah,IDCDC,16009,BIA,IDCDT,,,,,,,,,,NR03,DL,IDSJS,US-ID,,,,,,2020-IDSJS-000542,No Decision,wildcad,firecode,,,,,,{CCD8E75C-2031-46F4-AF06-94AF8BFF875B},2020/09/11 18:57:32,2020/09/08 16:20:39
-121.8563,47.15654,188145,,DEFAULT,,,,1599582118910,158,4,WASPC,,,,Active,Running,Single Tree Torching,Isolated Torching,Unknown,,,NKN7,,2020/09/08 14:15:00,Type 3 Incident,,0,100,0,0,,,NWCC,2020/09/13 00:00:00,2020/09/11 21:59:59,2020/09/13 00:00:00,U,Type 3 IC,FISH,APPROXIMATELY 5 MILES EAST OF ENUMCLAW ON HWY 410,WF,FI,47.15501,-121.8583,150,,{B50102B3-3296-4451-83A7-5CDFFA5BD931},,0,1,0,0,0,0,0,1,000199,1600022485897,20,100,ENUMCLAW,King,WAPSC,53033,,,,Private,Private,Willamette,SW,SE,7E,1,19,NW02,DNR,WASPS,US-WA,,,Timber (Grass and Understory),,112,2020-WASPS-000199,No Decision,wildcad,wildcad,,,,,,{A4039E8E-450D-47A2-8626-A9ECD74BB78D},2020/09/13 18:41:25,2020/09/08 16:21:58
-121.9799,45.92707,188170,,ICS209,18749.1092,,,1599583968537,18110,1,WACCC,,,,Moderate,Torching,Flanking,Backing,Unknown,,,NKP0,,2020/09/08 14:02:00,Type 2 Incident,,25,25,40,10,P6,0603,NWCC,2020/09/13 00:59:59,2020/09/12 00:59:59,2020/09/13 00:59:59,U,Type 2 Team,BIG HOLLOW,15 miles NW of Carson Washington and 7 miles SE of Cougar Washington.,WF,FI,45.92984,-121.9798,10,,{00B3EDB2-87A4-4D0A-A834-4E1012BF9693},,0,0,0,0,0,0,0,1,000864,1599962016817,10,60,Carson,Skamania,WACCC,53059,FS,WAGPF,,USFS,Federal,,,,,,,NW02,FS,WAGPF,US-WA,,,Timber (Litter and Understory),Closed Timber Litter,228,2020-WAGPF-000864,Approved Decision,wildcad,ics209,,,,Type 2 Incident,2020/09/10 17:14:18,{7A752E1B-C28C-467E-9943-80E67A225A6D},2020/09/13 01:53:36,2020/09/08 16:52:48
-122.0623,45.04908,188171,,ICS209,133893.2372,,,1599583946103,132526,1,WACCC,,,,Moderate,Creeping,Single Tree Torching,Isolated Torching,Unknown,,,NKP2,,2020/09/08 08:54:00,Type 1 Incident,,0,100,0,0,P6,0606,NWCC,2020/09/13 03:00:00,2020/09/12 03:59:59,2020/09/13 03:00:00,U,Type 1 Team,RIVERSIDE,"1/2 Mile SE of Estacada, OR.",WF,FI,45.03282,-122.0583,10,,{1AA854A7-3969-4969-9413-950CF0C2DFB6},,0,0,0,0,0,0,0,1,000859,1600033946320,0,100,Estacada,Clackamas,WACCC,41005,FS,ORMHF,,USFS,Federal,Willamette,SW,NE,6E,15,6S,NW03,FS,ORMHF,US-OR,,,Short Grass (1 foot),"Dormant Brush, Hardwood Slash",315,2020-ORMHF-000859,Approved Decision,wildcad,wfdss,,,,Type 1 Incident,2020/09/11 15:10:01,{65A75AB9-2237-41C9-81E8-B4E858BA99FD},2020/09/13 21:52:26,2020/09/08 16:52:26
-122.8852778,43.3163889,188172,,DEFAULT,,,,1599584270410,48000,,OR73C,,,,Active,,,,Unknown,,,NKN9,,2020/09/08 14:00:00,Type 3 Incident,,0,100,0,0,,,NWCC,2020/09/12 21:30:00,2020/09/11 05:00:00,2020/09/12 21:30:00,F,,Archie - OR,East of Idleyld Park,WF,FI,,,,,{CBB13882-F583-49D7-BAB4-73E14CAF79A8},,0,,,0,,,0,1,000300,1599954080700,0,100,Glide,Douglas,ORRICC,41019,BLM,ORCBD,,BLM,Federal,,,,,,,NW04,DOF,OR733S,US-OR,,,Timber (Grass and Understory),,228,2020-OR733S-000300,No Decision,IROC,ics209,,,,,,{03125915-1284-4262-9829-9F265EB9BF21},2020/09/12 23:41:20,2020/09/08 16:57:50
-122.0698,43.16034,188193,,ICS209,5113.5153,,,1599586240360,5110,1,ORRICC,,,,Active,Wind Driven Runs,Torching,Short-range Spotting,Unknown,,,NKN6,,2020/09/08 15:30:00,Type 3 Incident,,0,20,0,80,,,NWCC,2020/09/12 22:15:00,2020/09/11 22:15:00,2020/09/12 22:15:00,U,Type 3 IC,Thielsen,5 miles from Crater Lake National Park- within 1 mile of Diamond Lake Resort,WF,FI,43.16136,-122.0717,5100,,{C8AD0C86-8BBA-4259-B993-A07DB688C3E1},,0,0,0,0,0,0,0,1,000441,1599960044803,0,0,Glide OR,Douglas,ORRICC,41019,FS,ORUPF,,USFS,Federal,Willamette,NE,NW,5.5e,32,28s,NW04,FS,ORUPF,US-OR,,,Timber (Litter and Understory),Timber (Grass and Understory),76,2020-ORUPF-000441,Approved Decision,wildcad,ics209,,,,Type 2 Incident,2020/09/10 02:12:09,{B47C4A91-21DD-4EC9-B7E2-640D836F34C7},2020/09/13 01:20:44,2020/09/08 17:30:40
-120.394142,38.990211,188207,,DEFAULT,1463.4755,,,1599590537633,1736,0.1,CACICC,,,,Moderate,Flanking,Backing,Group Torching,Unknown,,,NKP7,,2020/09/08 18:15:20,Type 2 Incident,,0,100,0,0,,,ONCC,2020/09/12 21:59:59,2020/09/12 00:00:00,2020/09/12 21:59:59,U,Type 2 Team,FORK,"Crystal Basin/Gerle Creek, 15 Miles NE of Pollock Pines",WF,FI,38.990211,-120.394142,,,{D1A5A79C-0354-4C70-83EA-9A0F37488850},,0,0,0,0,0,1,0,1,027219,1599959891170,7,100,,El Dorado,CACICC,06017,FS,CAENF,,USFS,Federal,,,,,,,NC07,FS,CAENF,US-CA,,,Timber (Litter and Understory),Heavy Logging Slash,237,2020-CAENF-027219,Approved Decision,cfcad,ics209,,,,Type 1 Incident,2020/09/10 04:25:23,{8DC7548D-C7B1-470B-967F-D6CE4AAE8735},2020/09/13 01:18:11,2020/09/08 18:42:17
-114.9022,48.19827,188256,,ICS209,,,,1599593823610,103,4,MTKIC,,,,Minimal,Creeping,Smoldering,Isolated Torching,Unknown,,,NKS8,,2020/09/08 18:49:59,Type 4 Incident,,0,100,0,0,PN,1502,NRCC,2020/09/12 22:30:00,2020/09/12 00:00:00,2020/09/12 22:30:00,U,Type 4 IC,Valley Creek,"10 miles NW of Marion, MT",WF,FI,48.20438,-114.9008,,,{C25FBDA9-6D09-4320-A732-EAC34DD778DB},,0,1,0,0,0,0,0,1,000744,1599950304937,90,100,,Flathead,MTKIC,30029,,,,Private,Private,,,,,,,NR02,DNRC,MTNWS,US-MT,,,Timber (Grass and Understory),Short Grass (1 foot),48,2020-MTNWS-000744,No Decision,wildcad,ics209,,,,,,{A690BFAA-4552-4F65-AC91-B5BCFB55F7D5},2020/09/12 22:38:24,2020/09/08 19:37:03
-122.7022222,42.2005556,188258,,DEFAULT,5716.6344,,,1599594430343,3200,,OR71C,,,,Active,Backing,Creeping,Backing,Unknown,,,NKS4,,2020/09/08 18:35:00,Type 2 Incident,,0,100,0,0,,,NWCC,2020/09/13 00:59:59,2020/09/12 00:59:59,2020/09/13 00:59:59,U,Type 2 Team,Almeda Drive,North Ashland I5 MP 19,WF,FI,,,,,{F45088F4-91BE-46E1-9567-164F8ADDB5AF},,0,1,0,0,0,0,0,1,025921,1599964956287,60,100,Medford,Jackson,ORRVC,41029,,,,Private,Private,,,,,,,NW04,DOF,OR711S,US-OR,,,Tall Grass (2.5 feet),Brush (2 feet),48,2020-OR711S-025921,No Decision,IROC,ics209,,,,,,{20D0DC30-C4A2-44C8-AAEB-B76B12ABD3F7},2020/09/13 02:42:36,2020/09/08 19:47:10
-116.0887,48.39699,188319,,DEFAULT,1210.4765,,,1599600291023,1200,1,MTKDC,,,,Active,Crowning,Short Crown Runs,Short-range Spotting,Human,,,NKT3,,2020/09/08 20:42:59,Type 3 Incident,,70,0,20,10,,,NRCC,2020/09/12 21:59:59,2020/09/11 23:00:00,2020/09/12 21:59:59,U,Type 3 IC,Callahan,"9 miles southwest of Troy, MT",WF,FI,48.41666,-116.1,10,,{F3F952C6-B0F0-4655-80C2-A8DCEDD58545},,0,0,0,0,0,1,0,1,000233,1600021909503,0,0,,Bonner,MTKDC,16017,FS,MTKNF,,USFS,Federal,,,,,,,NR02,FS,MTKNF,US-ID,,,Timber (Litter and Understory),Brush (2 feet),59,2020-MTKNF-000233,Approved Decision,wildcad,wfdss,,,,Type 3 Incident,2020/09/12 23:07:21,{9373D184-9854-403B-A0E2-848979E5B2C8},2020/09/13 18:31:49,2020/09/08 21:24:51
-122.7031,45.64606,188381,,DEFAULT,,,,1599603885117,166,166,WAPCC,,,,,,,,Unknown,,,,,2020/09/08 21:48:08,,,,,,,,,NWCC,,,,,,FRUIT VALLEY,,WF,FI,45.64606,-122.7031,100,,{2FA72897-B5F0-431A-9662-686B25028BF5},,0,0,0,0,0,0,,1,000252,1599625281013,,,,Clark,WACCC,53011,,,,Private,Private,,,,,,,NW02,DNR,WAPCS,US-WA,,,,,,2020-WAPCS-000252,No Decision,wildcad,wildcad,,,,,,{8F8A790D-729E-4574-A7F9-587E477ECF2B},2020/09/09 04:21:21,2020/09/08 22:24:45
-122.6833333,42.4672222,188383,,DEFAULT,30527.0234,,,1599605065170,30503,,OR71C,,,,Active,Uphill Runs,Wind Driven Runs,Group Torching,Unknown,,,NKT7,,2020/09/08 20:58:59,Type 2 Incident,,0,100,0,0,,,NWCC,2020/09/13 00:59:59,2020/09/12 00:59:59,2020/09/13 00:59:59,U,Type 2 Team,S. Obenchain,5 miles east of Eagle Point,WF,FI,,,,,{2BF5EC75-EC94-42C1-B7DE-9D2CE3242747},,0,1,0,0,0,0,0,1,026621,1600031883380,20,100,Eagle Point,Jackson,ORRVC,41029,,,,Private,Private,,,,,,,NW04,DOF,OR711S,US-OR,,,Timber (Litter and Understory),Brush (2 feet),623,2020-OR711S-026621,Approved Decision,IROC,ics209,,,,Type 1 Incident,2020/09/12 21:31:04,{56A6473C-9AE4-483B-9453-860238624B12},2020/09/13 21:18:03,2020/09/08 22:44:25
-123.035,46.79683,188394,,DEFAULT,,,,1599605980773,238,15,WASPC,,,,,,,,Unknown,,,NKY9,,2020/09/08 21:00:00,,,,,,,,,NWCC,,,,,,MIMA ROAD,,WF,FI,46.88637,-123.0469,238,,{CF9CC18A-C8CB-4637-8EFD-D34945D3C846},,0,0,0,0,0,0,,1,000204,1599953604080,,,,Thurston,WAPSC,53067,,,,Private,Private,,,,,,,NW01,DNR,WASPS,US-WA,,,,,,2020-WASPS-000204,No Decision,wildcad,wildcad,,,,,,{3F9FC53E-CF96-485B-AD26-72715478EBD1},2020/09/12 23:33:24,2020/09/08 22:59:40
